CPU_COUNT,TIME_MS,NN_FACTOR,ANT_COUNT,LOCAL_SEARCH,TOUR_LEN,SOLUTION_FOUND_IN_IT,NON_IMPROVED_PERIODS
8,937,15,111,true,41091,226,1;1;4;5;29;52;14;11;93;100;
8,422,15,111,true,41274,40,3;5;2;22;100;
8,781,15,111,true,41233,174,1;29;60;77;100;
8,610,15,111,true,41184,108,3;1;5;2;13;44;29;100;
8,328,15,111,true,41315,11,6;100;
8,500,15,116,true,41150,65,1;7;4;47;100;
8,516,15,116,true,41145,72,11;3;7;45;100;
8,546,15,116,true,41006,80,2;3;10;59;100;
8,454,15,116,true,41341,49,2;1;1;5;3;7;22;100;
8,531,15,116,true,41141,77,7;66;100;
8,437,15,116,true,41206,44,1;2;2;32;100;
8,985,15,116,true,41186,228,2;5;9;28;11;83;16;44;18;100;
8,625,15,116,true,41230,109,77;29;100;
8,359,15,116,true,41226,19,15;100;
8,422,15,116,true,41204,40,1;4;27;2;100;
8,1000,15,121,true,41093,228,2;3;5;5;1;83;23;75;19;100;
8,500,15,121,true,41211,62,1;1;18;35;100;
8,563,15,121,true,41185,82,16;7;11;5;36;100;
8,422,15,121,true,41295,36,4;13;13;100;
8,531,15,121,true,41269,72,3;2;1;16;40;100;
8,391,15,121,true,41109,21,1;2;1;3;4;100;
8,343,15,121,true,41210,10,1;5;100;
8,1032,15,121,true,41196,240,1;4;6;7;13;19;22;12;68;75;100;
8,687,15,121,true,41123,127,2;10;3;6;59;20;2;15;100;
8,516,15,121,true,41264,66,1;1;3;19;3;32;100;
8,703,15,126,true,41118,125,5;21;93;100;
